close,high,low,open,timestamp,volume
30591,30594,30581,30582,1688236200,0.09340014
30594,30598,30587,30594,1688236500,0.20644919
30597,30598,30590,30591,1688236800,0.34012212
30609,30614,30598,30598,1688237100,0.50751468
30612,30612,30611,30611,1688237400,0.23870863
30612,30615,30612,30615,1688237700,0.10042862
30607,30615,30607,30615,1688238000,3.23570292
30613,30619,30611,30615,1688238300,11.08712551
30604,30615,30603,30613,1688238600,0.20938289
30607,30607,30602,30605,1688238900,0.73359322
30613,30613,30604,30606,1688239200,1.00122374
30630,30630,30611,30611,1688239500,31.82395085
30629,30633,30614,30630,1688239800,1.81262266
30600,30628,30600,30628,1688240100,0.85891413
30603,30608,30600,30600,1688240400,0.63129022
30606,30608,30602,30606,1688240700,0.13394260
30601,30607,30601,30606,1688241000,0.15108162
30617,30623,30605,30606,1688241300,0.52512360
30610,30616,30609,30616,1688241600,0.41827162
30596,30611,30595,30611,1688241900,0.55121670
30601,30602,30596,30596,1688242200,0.06963373
30608,30608,30601,30601,1688242500,0.18759236
30616,30616,30608,30608,1688242800,0.16297493
30615,30618,30612,30616,1688243100,0.47646403
30605,30614,30602,30613,1688243400,0.22401312
30599,30605,30598,30603,1688243700,0.17733871
30600,30602,30598,30599,1688244000,0.11241103
30588,30603,30588,30599,1688244300,0.44015221
30598,30598,30588,30588,1688244600,0.18722745
30585,30598,30580,30598,1688244900,0.28456035
30592,30592,30583,30587,1688245200,1.33669971
30579,30591,30578,30591,1688245500,0.29542760
30605,30605,30582,30582,1688245800,0.06984082
30591,30604,30591,30603,1688246100,0.40182775
30593,30594,30589,30589,1688246400,0.03725202
30593,30593,30590,30592,1688246700,0.13416184
30595,30596,30589,30593,1688247000,0.35169471
30589,30595,30589,30595,1688247300,0.15676926
30588,30596,30588,30595,1688247600,0.35930455
30591,30592,30583,30592,1688247900,0.81067486
30596,30597,30590,30590,1688248200,0.27998411
30593,30597,30593,30596,1688248500,3.65810570
30594,30602,30593,30593,1688248800,3.34765057
30602,30608,30593,30594,1688249100,18.76315988
30604,30608,30594,30601,1688249400,4.53168466
30599,30606,30593,30604,1688249700,6.39442747
30603,30613,30599,30599,1688250000,7.63653483
30612,30617,30603,30603,1688250300,4.95296577
30598,30613,30587,30613,1688250600,0.78678094
30566,30593,30566,30593,1688250900,17.78248237
30575,30582,30565,30575,1688251200,2.45515849
30570,30576,30558,30576,1688251500,3.50616633
30585,30585,30571,30571,1688251800,2.33997109
30584,30589,30570,30582,1688252100,5.64437526
30604,30607,30585,30585,1688252400,2.19239426
30592,30604,30592,30604,1688252700,1.37642865
30579,30592,30577,30592,1688253000,0.45141586
30579,30583,30567,30583,1688253300,0.32040095
30583,30584,30578,30579,1688253600,0.11340985
30584,30589,30573,30582,1688253900,0.45335535
30578,30583,30577,30583,1688254200,0.86926933
30574,30579,30572,30579,1688254500,0.26532273
30571,30581,30571,30581,1688254800,0.18674947
30578,30580,30571,30571,1688255100,0.64949532
30591,30594,30585,30585,1688255400,0.30536235
30592,30595,30592,30594,1688255700,0.05386297
30586,30592,30585,30590,1688256000,1.25562017
30586,30586,30584,30586,1688256300,1.04618534
30562,30584,30559,30584,1688256600,4.56565559
30580,30580,30557,30563,1688256900,3.57217669
30557,30580,30553,30580,1688257200,4.81657307
30644,30644,30567,30567,1688257500,18.15657101
30582,30644,30560,30644,1688257800,19.96007053
30597,30630,30583,30583,1688258100,14.53719840
30593,30599,30582,30596,1688258400,0.11788077
30590,30596,30576,30586,1688258700,0.08416797
30580,30597,30580,30590,1688259000,1.33286088
30578,30595,30575,30590,1688259300,10.61193381
30557,30586,30556,30576,1688259600,5.19206222
30584,30584,30560,30560,1688259900,1.67436322
30594,30600,30587,30587,1688260200,0.18968915
30582,30595,30579,30595,1688260500,0.54267026
30585,30592,30582,30589,1688260800,0.84394528
30581,30585,30567,30585,1688261100,0.12761077
30566,30582,30563,30579,1688261400,0.30496345
30571,30571,30561,30565,1688261700,1.30234766
30577,30581,30568,30568,1688262000,0.09973614
30586,30586,30576,30581,1688262300,0.11594629
30574,30585,30565,30585,1688262600,0.07138702
30568,30570,30558,30570,1688262900,1.90436321
30565,30571,30558,30565,1688263200,0.59618190
30568,30568,30556,30565,1688263500,0.10469062
30576,30579,30563,30565,1688263800,0.54044642
30521,30571,30472,30571,1688264100,18.29915715
30567,30578,30524,30524,1688264400,21.61052793
30568,30578,30568,30572,1688264700,1.03070038
30588,30588,30571,30571,1688265000,1.70138470
30591,30591,30574,30588,1688265300,0.68991759
30599,30604,30591,30591,1688265600,2.59792638
30585,30595,30585,30590,1688265900,0.08577840
30568,30588,30568,30588,1688266200,0.14901878
30543,30569,30543,30565,1688266500,0.73813717
30533,30547,30531,30544,1688266800,14.00589613
30540,30557,30534,30534,1688267100,0.12845178
30544,30549,30532,30536,1688267400,0.99882191
30538,30547,30528,30547,1688267700,0.18840524
30553,30555,30527,30541,1688268000,0.96163348
30546,30553,30543,30552,1688268300,0.55637045
30532,30542,30531,30542,1688268600,0.10153831
30490,30546,30490,30546,1688268900,9.56559644
30519,30519,30479,30501,1688269200,5.81753990
30509,30517,30481,30517,1688269500,1.22432226
30500,30522,30500,30510,1688269800,0.82468042
30514,30514,30484,30505,1688270100,0.55046346
30510,30510,30484,30509,1688270400,3.25129013
30510,30521,30489,30514,1688270700,3.74535927
30509,30512,30506,30512,1688271000,0.34048648
30523,30528,30507,30507,1688271300,1.75075432
30516,30522,30516,30522,1688271600,0.01329350
30528,30529,30515,30515,1688271900,1.99065636
30516,30529,30512,30529,1688272200,0.22745998
30505,30518,30505,30518,1688272500,0.26760233
30504,30505,30504,30504,1688272800,0.76785651
30515,30517,30501,30501,1688273100,4.78336941
30509,30517,30508,30517,1688273400,0.56387894
30531,30539,30509,30509,1688273700,0.91260048
30553,30553,30525,30529,1688274000,0.69851303
30523,30550,30522,30550,1688274300,0.53535982
30522,30531,30520,30524,1688274600,0.31102563
30508,30523,30503,30522,1688274900,1.10964954
30504,30509,30504,30508,1688275200,0.22896971
30496,30506,30496,30505,1688275500,2.76221454
30496,30507,30494,30499,1688275800,0.59916313
30498,30503,30498,30498,1688276100,0.04529146
30501,30501,30497,30498,1688276400,0.20774474
30495,30501,30490,30498,1688276700,1.60272073
30505,30521,30497,30498,1688277000,0.89589563
30485,30506,30485,30506,1688277300,0.68828167
30494,30498,30472,30484,1688277600,1.98181292
30487,30499,30487,30499,1688277900,0.33463232
30486,30495,30477,30483,1688278200,0.04792146
30496,30496,30486,30492,1688278500,0.15464337
30501,30502,30496,30496,1688278800,0.52679048
30504,30511,30503,30503,1688279100,0.13865201
30504,30511,30500,30511,1688279400,0.92415277
30494,30504,30494,30504,1688279700,0.68051393
30511,30513,30498,30498,1688280000,0.05615939
30499,30510,30495,30509,1688280300,0.84235823
30492,30497,30484,30497,1688280600,0.30117518
30481,30492,30478,30492,1688280900,0.20713969
30481,30483,30477,30480,1688281200,0.39205199
30490,30490,30485,30485,1688281500,0.03180567
30490,30491,30486,30487,1688281800,0.24991816
30501,30503,30490,30491,1688282100,0.24136391
30499,30500,30497,30500,1688282400,0.38845018
30510,30510,30499,30499,1688282700,0.16662459
30507,30510,30502,30510,1688283000,1.18049630
30506,30507,30500,30507,1688283300,0.18218573
30514,30514,30499,30506,1688283600,0.19308496
30517,30519,30507,30517,1688283900,1.78964617
30514,30516,30514,30516,1688284200,0.22769297
30507,30510,30507,30510,1688284500,0.31311785
30506,30507,30500,30506,1688284800,0.84840890
30521,30521,30504,30506,1688285100,2.49194092
30527,30527,30522,30522,1688285400,2.69065502
30545,30545,30527,30527,1688285700,12.52931334
30532,30543,30528,30543,1688286000,0.06512064
30530,30533,30528,30532,1688286300,0.25893485
30517,30532,30517,30531,1688286600,0.77096250
30500,30514,30500,30514,1688286900,1.55250136
30499,30503,30494,30500,1688287200,0.32736498
30503,30507,30495,30495,1688287500,0.25300465
30504,30506,30500,30502,1688287800,0.40400458
30488,30502,30488,30501,1688288100,10.85604403
30498,30499,30488,30488,1688288400,2.11682980
30510,30512,30500,30500,1688288700,2.02242553
30523,30523,30508,30509,1688289000,0.93006060
30525,30525,30514,30524,1688289300,0.30122736
30524,30531,30524,30528,1688289600,0.34202389
30532,30532,30528,30531,1688289900,0.02806832
30529,30532,30529,30531,1688290200,0.19351324
30529,30534,30529,30529,1688290500,0.46051489
30537,30538,30528,30529,1688290800,6.58154392
30538,30538,30537,30537,1688291100,0.26891208
30535,30538,30533,30536,1688291400,0.61436730
30522,30535,30517,30535,1688291700,1.05762744
30527,30527,30516,30517,1688292000,0.19426568
30536,30538,30528,30528,1688292300,0.31803505
30530,30536,30526,30536,1688292600,0.24763164
30532,30532,30517,30528,1688292900,0.29604462
30523,30529,30516,30525,1688293200,1.01788519
30530,30532,30523,30527,1688293500,0.13549239
30519,30530,30517,30530,1688293800,0.39193182
30514,30520,30514,30517,1688294100,0.27438622
30525,30525,30515,30515,1688294400,0.23257993
30519,30525,30518,30522,1688294700,0.36587852
30510,30522,30510,30519,1688295000,0.70257692
30514,30516,30511,30511,1688295300,0.12885554
30516,30517,30515,30516,1688295600,0.30286464
30515,30517,30515,30517,1688295900,0.89620671
30520,30520,30516,30516,1688296200,0.15458267
30523,30523,30518,30521,1688296500,0.10081880
30535,30535,30520,30520,1688296800,0.72070582
30529,30532,30529,30532,1688297100,0.06797041
30532,30532,30526,30531,1688297400,0.07376966
30520,30532,30520,30532,1688297700,1.03498635
30528,30528,30522,30522,1688298000,0.01355364
30538,30538,30526,30528,1688298300,0.09561134
30537,30537,30537,30537,1688298600,0.01709675
30538,30538,30535,30537,1688298900,2.10705390
30565,30567,30537,30538,1688299200,6.79104413
30543,30567,30543,30566,1688299500,0.49262168
30547,30547,30507,30539,1688299800,13.32179942
30550,30551,30549,30550,1688300100,0.03223595
30544,30549,30543,30549,1688300400,0.44032636
30540,30546,30540,30541,1688300700,0.46220641
30546,30546,30539,30539,1688301000,0.14447273
30544,30547,30544,30546,1688301300,0.26337619
30554,30554,30544,30544,1688301600,1.36086618
30529,30556,30457,30552,1688301900,65.74437250
30533,30534,30529,30529,1688302200,6.89176401
30519,30534,30505,30534,1688302500,6.31420156
30518,30521,30512,30519,1688302800,2.52770578
30523,30526,30519,30519,1688303100,0.35371079
30521,30529,30521,30528,1688303400,0.21335936
30522,30522,30518,30521,1688303700,0.05133684
30502,30520,30488,30519,1688304000,3.39524166
30500,30507,30497,30503,1688304300,0.56778199
30503,30503,30496,30496,1688304600,0.07832987
30500,30507,30496,30505,1688304900,0.24060333
30516,30516,30503,30503,1688305200,11.34050655
30516,30516,30514,30516,1688305500,0.43549954
30516,30516,30510,30511,1688305800,0.17462356
30520,30520,30516,30516,1688306100,1.05556901
30510,30519,30510,30519,1688306400,0.32701191
30520,30520,30514,30517,1688306700,0.02233250
30520,30521,30516,30519,1688307000,0.73423743
30525,30527,30516,30520,1688307300,1.36415503
30514,30522,30513,30522,1688307600,1.86987093
30533,30534,30490,30515,1688307900,3.96154208
30513,30534,30503,30534,1688308200,1.84261368
30528,30530,30511,30514,1688308500,0.10823799
30601,30604,30528,30528,1688308800,16.29869569
30562,30620,30553,30604,1688309100,17.09649619
30584,30611,30564,30564,1688309400,11.43798106
30601,30605,30583,30583,1688309700,1.15235395
30608,30615,30588,30596,1688310000,1.10830612
30584,30612,30580,30612,1688310300,0.35486733
30585,30587,30573,30587,1688310600,0.63504253
30556,30585,30556,30584,1688310900,0.71072443
30280,30577,30175,30576,1688311200,155.36872467
30461,30461,30280,30280,1688311500,43.38176238
30448,30461,30415,30460,1688311800,1.65943008
30526,30526,30449,30449,1688312100,15.57882489
30444,30527,30441,30525,1688312400,16.62552075
30503,30509,30475,30475,1688312700,11.93217182
30484,30504,30461,30503,1688313000,5.59090484
30495,30500,30478,30478,1688313300,0.25331992
30496,30506,30477,30496,1688313600,0.31514694
30496,30512,30492,30498,1688313900,0.63627309
30549,30549,30504,30505,1688314200,13.85699345
30638,30681,30550,30550,1688314500,31.57730624
30613,30626,30597,30625,1688314800,16.40996587
30565,30622,30545,30613,1688315100,11.17408307
30586,30586,30553,30569,1688315400,0.33016003
30577,30595,30561,30584,1688315700,0.26646368
30601,30601,30583,30583,1688316000,0.83037695
30581,30589,30561,30589,1688316300,0.55710412
30585,30594,30578,30579,1688316600,0.32415749
30568,30586,30564,30586,1688316900,0.40352462
30581,30581,30572,30573,1688317200,0.26662810
30581,30582,30577,30581,1688317500,0.25006696
30580,30588,30579,30584,1688317800,0.69205206
30572,30579,30565,30579,1688318100,0.31046439
30520,30566,30485,30565,1688318400,12.15823135
30535,30541,30520,30520,1688318700,0.08524679
30519,30544,30495,30544,1688319000,3.50525894
30519,30540,30516,30521,1688319300,0.25100375
30503,30531,30503,30519,1688319600,0.30982088
30521,30534,30515,30515,1688319900,0.28171628
30500,30531,30495,30518,1688320200,0.31336120
30450,30498,30432,30498,1688320500,11.84524960
30442,30450,30370,30435,1688320800,8.77002312
30470,30470,30419,30427,1688321100,3.37058330
30481,30483,30466,30466,1688321400,0.79232686
30493,30513,30475,30475,1688321700,1.51315084
30464,30491,30460,30491,1688322000,0.69555446
30467,30478,30463,30465,1688322300,1.79856787
30475,30481,30455,30467,1688322600,2.30946090
30474,30481,30466,30474,1688322900,0.70077681
30487,30487,30473,30475,1688323200,0.36699486
30481,30488,30478,30488,1688323500,0.38285957
30508,30508,30477,30477,1688323800,0.45608108
30530,30532,30504,30510,1688324100,2.55489040
30543,30543,30517,30518,1688324400,0.19999906
30543,30545,30532,30541,1688324700,0.11305142
30543,30544,30529,30542,1688325000,0.35234897
30531,30549,30524,30547,1688325300,0.78574059
30544,30545,30536,30536,1688325600,0.08871000
30562,30562,30545,30545,1688325900,0.12637099
30545,30564,30543,30563,1688326200,1.52389070
30536,30550,30534,30545,1688326500,0.84443206
30554,30554,30551,30554,1688326800,0.04044800
30552,30558,30551,30552,1688327100,0.30466964
30561,30561,30539,30541,1688327400,0.20417589
30564,30564,30559,30561,1688327700,0.16453082
30556,30564,30551,30564,1688328000,1.94890980
30545,30563,30528,30551,1688328300,0.74881915
30561,30562,30545,30545,1688328600,0.18919561
30554,30561,30547,30558,1688328900,1.24325486
30554,30565,30554,30556,1688329200,0.35687913
30566,30568,30558,30558,1688329500,0.29306819
30578,30578,30565,30565,1688329800,0.14323354
30582,30589,30580,30580,1688330100,0.53076175
30591,30596,30584,30584,1688330400,0.78313412
30617,30624,30592,30592,1688330700,1.21867353
30605,30620,30604,30613,1688331000,0.23526982
30592,30603,30583,30603,1688331300,0.32402170
30594,30614,30580,30595,1688331600,0.29787271
30586,30599,30581,30593,1688331900,0.39474808
30609,30613,30582,30586,1688332200,0.21558314
30588,30610,30588,30608,1688332500,0.39305495
30591,30602,30573,30589,1688332800,0.63648471
30603,30608,30596,30596,1688333100,0.07358597
30595,30605,30593,30605,1688333400,1.52281658
30588,30607,30588,30600,1688333700,0.63487118
30598,30598,30559,30594,1688334000,0.47607177
30570,30598,30564,30598,1688334300,0.26389368
30554,30583,30552,30572,1688334600,2.09656523
30561,30565,30555,30559,1688334900,0.09030817
30575,30587,30558,30566,1688335200,1.06934225
30585,30599,30567,30573,1688335500,0.92982946
30590,30592,30570,30585,1688335800,1.03611158
30611,30611,30588,30590,1688336100,3.76879259
30631,30631,30611,30611,1688336400,44.26123099
30701,30785,30633,30633,1688336700,29.22401704
30765,30766,30697,30697,1688337000,8.19416666
30735,30781,30716,30765,1688337300,7.05135872
30576,30744,30439,30742,1688337600,82.12200295
30598,30614,30554,30580,1688337900,21.50796461
30644,30644,30594,30594,1688338200,7.11357706
30650,30650,30615,30643,1688338500,2.05580969
30624,30655,30620,30650,1688338800,1.32305659
30614,30629,30580,30624,1688339100,4.48619326
30605,30620,30600,30605,1688339400,1.02419968
30572,30603,30560,30603,1688339700,10.31976726
30568,30588,30560,30574,1688340000,0.97034972
30600,30611,30569,30569,1688340300,0.35123406
30576,30611,30560,30594,1688340600,2.16364449
30563,30575,30560,30570,1688340900,1.42180747
30602,30606,30565,30565,1688341200,1.62482768
30575,30600,30569,30600,1688341500,0.81537416
30624,30631,30566,30573,1688341800,2.49590785
30616,30637,30614,30626,1688342100,0.23981159
30612,30630,30602,30616,1688342400,0.88677516
30636,30636,30607,30608,1688342700,0.23811389
30652,30652,30628,30634,1688343000,0.22082086
30678,30685,30652,30652,1688343300,16.02239876
30664,30678,30622,30678,1688343600,1.37782432
30670,30670,30649,30667,1688343900,1.44073099
30645,30669,30635,30667,1688344200,0.41412463
30617,30649,30604,30639,1688344500,1.68845782
30607,30630,30594,30607,1688344800,0.71920902
30605,30618,30597,30610,1688345100,1.13647704
30630,30631,30607,30607,1688345400,1.35873754
30642,30642,30623,30624,1688345700,0.07743722
30647,30659,30638,30641,1688346000,0.28540420
30660,30660,30641,30642,1688346300,0.75009976
30655,30666,30645,30659,1688346600,0.27465479
30652,30665,30652,30660,1688346900,0.04397019
30683,30683,30648,30662,1688347200,0.87684554
30693,30707,30678,30679,1688347500,5.81251555
30733,30733,30695,30699,1688347800,5.59588830
30707,30748,30691,30733,1688348100,4.86936413
30692,30712,30687,30706,1688348400,0.43781895
30669,30698,30665,30693,1688348700,4.30768024
30666,30680,30666,30671,1688349000,3.57392835
30661,30669,30655,30668,1688349300,2.64323560
30678,30678,30660,30660,1688349600,0.24501306
30731,30731,30679,30679,1688349900,4.55190073
30712,30740,30710,30733,1688350200,0.88300077
30722,30738,30714,30714,1688350500,1.67056583
30730,30746,30722,30722,1688350800,2.74058337
30751,30751,30732,30737,1688351100,2.14050684
30758,30777,30739,30751,1688351400,4.91282656
